"Trade Date ","1 USD ","1 GBP ","1 EURO ","100 YEN "
"14-Sep-2017",64.0692,84.6867,76.1398,58.02
"13-Sep-2017",63.9818,85.1534,76.663,58.11
"12-Sep-2017",63.9474,84.3594,76.5514,58.41
"11-Sep-2017",63.8859,84.2591,76.7334,58.86
"08-Sep-2017",63.8664,83.8757,77.0357,59.28
"07-Sep-2017",64.0276,83.4664,76.3593,58.7
"06-Sep-2017",64.2146,83.6395,76.5438,59.04
"05-Sep-2017",64.1164,82.8192,76.2921,58.63
"04-Sep-2017",64.0468,82.9662,76.1516,58.51
"01-Sep-2017",63.9804,82.6627,76.1047,58.1
"31-Aug-2017",64.0154,82.6951,76.0439,57.91
"30-Aug-2017",63.9431,82.6209,76.4504,58.16
"29-Aug-2017",64.0174,82.8833,76.7505,58.81
"28-Aug-2017",63.8701,82.3605,76.2162,58.53
"24-Aug-2017",64.0676,81.9361,75.5805,58.67
"23-Aug-2017",64.1272,82.2303,75.4072,58.58
"22-Aug-2017",64.1099,82.5992,75.6497,58.69
"21-Aug-2017",64.0285,82.3983,75.2143,58.68
"18-Aug-2017",64.1048,82.6183,75.2078,58.63
"16-Aug-2017",64.2428,82.6162,75.3761,58.01
"14-Aug-2017",64.0253,83.2777,75.7035,58.43
"11-Aug-2017",64.1693,83.2661,75.4567,58.76
"10-Aug-2017",63.9437,83.0053,75.0635,58.15
"09-Aug-2017",63.7491,82.9248,74.8606,57.94
"08-Aug-2017",63.7382,83.1465,75.2876,57.63
"07-Aug-2017",63.7375,83.1583,75.1019,57.55
"04-Aug-2017",63.7091,83.7074,75.6609,57.85
"03-Aug-2017",63.6314,84.1589,75.3905,57.53
"02-Aug-2017",64.069,84.6416,75.7488,57.86
"01-Aug-2017",64.0683,84.6214,75.7415,58.12
"31-Jul-2017",64.0773,84.1591,75.2203,57.98
"28-Jul-2017",64.1483,83.8867,74.9829,57.78
"27-Jul-2017",64.1216,84.2109,75.2082,57.74
"26-Jul-2017",64.4208,83.8308,74.9214,57.56
"25-Jul-2017",64.358,83.8778,75.0607,58.05
"24-Jul-2017",64.4494,83.8164,75.1287,58.01
"21-Jul-2017",64.3185,83.5369,74.8796,57.53
"20-Jul-2017",64.4273,83.9166,74.188,57.45
"19-Jul-2017",64.3211,83.8554,74.2265,57.43
"18-Jul-2017",64.3301,84.2917,74.1469,57.39
"17-Jul-2017",64.3666,84.2173,73.6933,57.12
"14-Jul-2017",64.4539,83.5451,73.5677,56.9
"13-Jul-2017",64.4384,83.248,73.7884,57.02
"12-Jul-2017",64.4969,82.6915,73.9715,56.85
"11-Jul-2017",64.5025,83.0857,73.4361,56.38
"10-Jul-2017",64.5405,83.2766,73.5826,56.53
"07-Jul-2017",64.7342,83.8826,73.8811,56.94
"06-Jul-2017",64.7779,83.8226,73.4322,57.25
"05-Jul-2017",64.7209,83.6065,73.5035,57.15
"04-Jul-2017",64.8168,83.9118,73.5995,57.49
"03-Jul-2017",64.7525,84.1718,73.8567,57.54
"30-Jun-2017",64.7379,84.2564,74.0019,57.78
"29-Jun-2017",64.4715,83.5615,73.5233,57.4
"28-Jun-2017",64.5288,82.6614,73.3757,57.44
"27-Jun-2017",64.4572,82.0798,72.1921,57.71
"23-Jun-2017",64.5365,81.9743,72.0808,58.01
"22-Jun-2017",64.495,81.799,72.0732,58.05
"21-Jun-2017",64.6025,81.5348,71.9413,58.07
"20-Jun-2017",64.4672,82.1506,71.9583,57.8
"19-Jun-2017",64.3788,82.2053,72.1043,57.98
"16-Jun-2017",64.5883,82.5116,72.0482,58.05
"15-Jun-2017",64.2801,81.9121,72.1094,58.62
"14-Jun-2017",64.3141,82.1098,72.1283,58.45
"13-Jun-2017",64.4453,81.7424,72.1465,58.59
"12-Jun-2017",64.3407,82.0859,72.1324,58.36
"09-Jun-2017",64.2584,81.7495,71.9823,58.31
"08-Jun-2017",64.3554,83.4303,72.5092,58.76
"07-Jun-2017",64.4538,83.2485,72.6588,58.93
"06-Jun-2017",64.3516,83.1616,72.5178,58.71
"05-Jun-2017",64.3485,82.7972,72.4886,58.2
"02-Jun-2017",64.4208,82.9225,72.2673,57.72
"01-Jun-2017",64.4704,82.8703,72.4518,58.07
"31-May-2017",64.5459,82.6446,72.143,58.15
"30-May-2017",64.6336,82.7892,71.8338,58.24
"29-May-2017",64.5565,82.8195,72.1354,58.03
"26-May-2017",64.5945,83.1848,72.3329,57.95
"25-May-2017",64.5088,83.7711,72.4692,57.74
"24-May-2017",64.8586,84.0957,72.473,57.96
"23-May-2017",64.7751,84.0327,72.7489,58.37
"22-May-2017",64.5632,83.9515,72.2333,57.98
"20-May-2017",64.5632,83.9515,72.2333,57.98
"19-May-2017",64.9906,84.1823,72.2955,58.44
"18-May-2017",64.3441,83.3063,71.6214,57.8
"17-May-2017",64.0214,82.7669,71.1598,56.99
"16-May-2017",64.0758,82.7795,70.5539,56.52
"15-May-2017",64.1188,82.8351,70.1332,56.48
"12-May-2017",64.3043,82.869,69.8859,56.56
"11-May-2017",64.438,83.415,70.1472,56.48
"09-May-2017",64.5065,83.5295,70.4669,56.9
"08-May-2017",64.2154,83.2553,70.4957,56.99
"05-May-2017",64.3079,83.1308,70.5972,57.37
"04-May-2017",64.2115,82.5631,69.9392,56.95
"03-May-2017",64.1439,82.7969,70.0323,57.24
"02-May-2017",64.2072,82.6925,70.0436,57.27
"28-Apr-2017",64.217,82.8271,69.8809,57.72
"27-Apr-2017",64.1141,82.5854,69.8908,57.6
"26-Apr-2017",64.0013,82.1265,70.043,57.47
"25-Apr-2017",64.2776,82.2689,69.8569,58.33
"24-Apr-2017",64.4757,82.458,69.9884,58.56
"21-Apr-2017",64.5701,82.7014,69.1675,59.03
"20-Apr-2017",64.6364,82.8057,69.3355,59.35
"19-Apr-2017",64.5443,82.7458,69.1915,59.39
"18-Apr-2017",64.5657,81.1785,68.7431,59.22
"17-Apr-2017",64.4053,80.7192,68.4049,59.39
"13-Apr-2017",64.3165,80.8265,68.6193,58.97
"12-Apr-2017",64.692,80.8132,68.6706,59.06
"11-Apr-2017",64.5438,80.1376,68.3067,58.37
"10-Apr-2017",64.4418,79.8563,68.2503,57.87
"07-Apr-2017",64.3928,80.2592,68.559,58.19
"06-Apr-2017",64.9791,81.1524,69.3912,58.79
"05-Apr-2017",65.0438,80.8755,69.4017,58.76
"03-Apr-2017",64.9103,81.43,69.2788,58.23
"31-Mar-2017",64.8386,80.8797,69.2476,57.96
"30-Mar-2017",64.9325,80.7501,69.8739,58.43
"29-Mar-2017",64.9552,80.4795,70.1061,58.41
"27-Mar-2017",65.0892,81.6479,70.6739,59.08
"24-Mar-2017",65.4581,81.6721,70.4656,58.74
"23-Mar-2017",65.422,81.8495,70.6688,58.81
"22-Mar-2017",65.4881,81.6833,70.7206,58.7
"21-Mar-2017",65.3117,80.6273,70.295,57.95
"20-Mar-2017",65.3827,81.0157,70.3779,58.06
"17-Mar-2017",65.5411,80.9957,70.6074,57.84
"16-Mar-2017",65.3836,80.2649,70.1893,57.73
"15-Mar-2017",65.5146,80.0654,69.6224,57.08
"14-Mar-2017",66.18,80.5014,70.4354,57.57
"10-Mar-2017",66.688,81.0526,70.6426,57.79
"09-Mar-2017",66.7707,81.1665,70.3229,58.33
"08-Mar-2017",66.6362,81.3162,70.4011,58.61
"07-Mar-2017",66.6347,81.5342,70.5595,58.48
"06-Mar-2017",66.7559,81.9762,70.7346,58.67
"03-Mar-2017",66.8354,81.9603,70.3509,58.55
"02-Mar-2017",66.7433,81.9875,70.3074,58.5
"01-Mar-2017",66.8482,82.718,70.5716,58.91
"28-Feb-2017",66.7375,83.0548,70.7151,59.35
"27-Feb-2017",66.7249,82.8923,70.5149,59.51
"23-Feb-2017",66.8351,83.1228,70.5444,59.01
"22-Feb-2017",66.9644,83.6921,70.5403,58.98
"20-Feb-2017",66.9771,83.1923,71.056,59.16
"17-Feb-2017",67.0467,83.7614,71.5053,59.15
"16-Feb-2017",66.9468,83.4358,71.0239,58.75
"15-Feb-2017",66.9193,83.4149,70.8207,58.56
"14-Feb-2017",66.9439,83.9811,71.0877,59.06
"13-Feb-2017",66.9663,83.7614,71.1718,58.89
"10-Feb-2017",66.9367,83.7713,71.3344,58.89
"09-Feb-2017",67.0123,83.819,71.5423,59.71
"08-Feb-2017",67.3058,84.1659,71.8759,59.94
"07-Feb-2017",67.3692,83.9488,72.0716,60.26
"06-Feb-2017",67.1958,83.9208,72.4035,59.73
"03-Feb-2017",67.3825,84.3225,72.4429,59.6
"02-Feb-2017",67.448,85.4903,72.7966,59.91
"01-Feb-2017",67.6458,84.9496,72.9154,59.69
"31-Jan-2017",67.8125,84.847,72.5526,59.77
"30-Jan-2017",68.0426,85.5159,72.9621,59.38
"27-Jan-2017",68.2043,85.4941,72.7467,59.24
"25-Jan-2017",68.1556,85.3104,73.0901,59.98
"24-Jan-2017",68.157,85.1485,73.2347,60.27
"23-Jan-2017",68.0843,84.6492,73.1498,60.1
"20-Jan-2017",68.0883,84.1231,72.7319,59.38
"19-Jan-2017",68.1766,83.6936,72.5194,59.48
"18-Jan-2017",67.9364,83.8403,72.5968,59.97
"17-Jan-2017",68.0509,82.4573,72.5014,59.98
"16-Jan-2017",68.1558,81.9982,72.4155,59.79
"13-Jan-2017",68.231,82.9757,72.475,59.4
"12-Jan-2017",68.0858,83.194,72.2322,59.45
"11-Jan-2017",68.2276,82.9579,72.3213,58.82
"10-Jan-2017",68.0641,82.6979,72.182,58.88
"09-Jan-2017",68.1863,83.1259,71.8206,58.1
"06-Jan-2017",67.9522,84.0976,71.8662,58.5
"05-Jan-2017",67.7884,83.7051,71.5574,58.33
"04-Jan-2017",68.1791,83.533,70.9949,57.81
"03-Jan-2017",68.0864,83.7599,71.3818,58.03
"02-Jan-2017",68.0225,83.967,71.5121,58.19
