"Trade Date ","1 USD ","1 GBP ","1 EURO ","100 YEN "
"24-May-2016",67.706,98.0654,75.9323,61.97
"23-May-2016",67.3492,97.7641,75.6197,61.38
"20-May-2016",67.4076,98.4555,75.5437,61.17
"19-May-2016",67.2307,98.0493,75.453,61.01
"18-May-2016",66.9131,96.6091,75.4847,61.25
"17-May-2016",66.7233,96.5953,75.4907,61.07
"16-May-2016",66.8216,95.9625,75.5953,61.45
"13-May-2016",66.7609,96.1557,75.7202,61.47
"12-May-2016",66.5977,96.1538,76.0612,61.16
"11-May-2016",66.6958,96.4355,75.9665,61.43
"10-May-2016",66.7224,96.1069,75.9568,61.35
"09-May-2016",66.4379,95.7702,75.8056,61.73
"06-May-2016",66.583,96.3456,75.9313,62.13
"05-May-2016",66.5105,96.5865,76.3807,62.15
"04-May-2016",66.5388,96.8273,76.4597,62.21
"03-May-2016",66.2698,97.569,76.6145,62.65
"02-May-2016",66.3435,97.0207,76.0562,62.31
"29-Apr-2016",66.5176,97.4017,75.7303,61.96
"28-Apr-2016",66.4045,96.831,75.4222,61.32
"27-Apr-2016",66.546,96.9242,75.177,59.85
"26-Apr-2016",66.733,96.7695,75.1814,60.22
"25-Apr-2016",66.6839,96.3249,74.9527,59.99
"22-Apr-2016",66.4925,95.4433,75.1033,60.15
"21-Apr-2016",66.293,95.1437,74.8978,60.48
"20-Apr-2016",66.2406,95.2076,75.2758,60.82
"18-Apr-2016",66.6663,94.3928,75.2596,61.73
"13-Apr-2016",66.4293,94.6684,75.4637,60.98
"12-Apr-2016",66.495,94.7487,75.9107,61.38
"11-Apr-2016",66.3925,93.786,75.7538,61.53
"07-Apr-2016",66.4698,94.0415,75.8952,61.04
"06-Apr-2016",66.5807,94.0918,75.629,60.31
"05-Apr-2016",66.3248,94.42,75.524,59.98
"04-Apr-2016",66.243,94.1578,75.3713,59.44
"31-Mar-2016",66.3329,95.0882,75.0955,59.06
"30-Mar-2016",66.4105,95.6311,75.0306,59.11
"29-Mar-2016",66.558,94.6654,74.4717,58.58
"28-Mar-2016",66.668,94.3019,74.4215,58.72
"23-Mar-2016",66.864,94.9268,74.9077,59.52
"22-Mar-2016",66.5411,95.7526,74.8987,59.37
"21-Mar-2016",66.504,95.8722,74.9168,59.66
"18-Mar-2016",66.6088,96.323,75.3012,59.87
"17-Mar-2016",66.8806,95.1644,75.0735,59.59
"16-Mar-2016",67.368,95.1708,74.7583,59.4
"15-Mar-2016",67.229,95.9223,74.6444,59.31
"14-Mar-2016",67.023,96.3389,74.8044,58.9
"11-Mar-2016",67.0868,95.753,74.9427,59.13
"10-Mar-2016",67.051,95.2258,73.622,58.99
"09-Mar-2016",67.4632,95.6965,74.0611,59.92
"08-Mar-2016",67.338,95.9028,74.193,59.59
"04-Mar-2016",67.2713,95.2158,73.6688,59.1
"03-Mar-2016",67.3786,94.896,73.1664,59.05
"02-Mar-2016",67.7022,94.6003,73.5314,59.42
"01-Mar-2016",68.158,95.0395,74.2172,60.5
"29-Feb-2016",68.616,95.1978,75.0796,60.78
"26-Feb-2016",68.7775,96.089,76.0404,61.03
"25-Feb-2016",68.599,95.5721,75.6784,61.01
"24-Feb-2016",68.565,95.8127,75.4695,61.27
"23-Feb-2016",68.6408,96.8934,75.7657,61.12
"22-Feb-2016",68.5517,97.8438,76.1952,60.75
"18-Feb-2016",68.494,97.8642,76.3297,60.15
"17-Feb-2016",68.592,98.018,76.6104,60.32
"16-Feb-2016",68.336,98.4312,76.2425,59.68
"15-Feb-2016",68.1348,99.0067,76.5086,59.84
"12-Feb-2016",68.4365,98.9797,77.3606,60.94
"11-Feb-2016",68.0155,98.8061,76.8439,60.54
"10-Feb-2016",67.8781,98.2943,76.648,59.21
"09-Feb-2016",68.1623,98.2696,76.3827,59.39
"08-Feb-2016",67.819,98.3308,75.5368,57.75
"05-Feb-2016",67.6365,98.472,75.7326,57.91
"04-Feb-2016",67.8093,98.7914,75.1327,57.42
"03-Feb-2016",68.1825,98.3192,74.4553,56.98
"02-Feb-2016",67.834,97.6131,73.9323,56.21
"01-Feb-2016",67.6728,96.5149,73.4115,55.78
"29-Jan-2016",67.8763,97.7554,74.0666,56.26
"28-Jan-2016",68.0858,97.0155,74.0637,57.36
"27-Jan-2016",67.9803,97.5109,73.813,57.45
"25-Jan-2016",67.6428,96.736,73.1219,56.93
"22-Jan-2016",67.748,96.4461,73.405,57.38
"21-Jan-2016",68.06,96.5567,74.165,58.3
"20-Jan-2016",67.9774,96.2016,74.4828,58.24
"19-Jan-2016",67.563,96.4192,73.5018,57.37
"18-Jan-2016",67.588,96.4819,73.6101,57.68
"15-Jan-2016",67.4325,97.1095,73.3868,57.25
"14-Jan-2016",67.095,96.6369,72.9725,57.01
"13-Jan-2016",66.8394,96.603,72.4272,56.57
"12-Jan-2016",66.8905,97.1518,72.7434,56.91
"11-Jan-2016",66.7885,97.057,72.9264,56.93
"08-Jan-2016",66.669,97.4501,72.5292,56.32
"07-Jan-2016",66.9115,97.8514,72.3782,56.78
"06-Jan-2016",66.7165,97.773,71.7002,56.19
"05-Jan-2016",66.5418,97.9562,72.0315,55.71
"04-Jan-2016",66.4623,97.9455,72.3907,55.65
"01-Jan-2016",66.178,97.6059,71.8627,55.01
