"Trade Date ","1 USD ","1 GBP ","1 EURO ","100 YEN "
"06-Aug-2012",55.473,86.6044,68.6615,70.77
"03-Aug-2012",56.0845,87.0263,68.3605,71.68
"02-Aug-2012",55.7765,86.7492,68.3157,71.12
"01-Aug-2012",,,,71.01
"01-Aug-2012",,,68.308,
"01-Aug-2012",,86.9411,,
"01-Aug-2012",55.4825,,,
"31-Jul-2012",55.807,87.6672,68.452,71.35
"30-Jul-2012",55.4428,87.1228,68.1465,70.74
"27-Jul-2012",55.413,86.9319,68.101,70.84
"26-Jul-2012",55.948,86.5572,67.9535,71.56
"25-Jul-2012",56.3755,87.444,68.0455,72.12
"24-Jul-2012",56.015,86.8905,67.8361,71.58
"23-Jul-2012",55.7643,86.7971,67.4328,71.42
"20-Jul-2012",55.1515,86.5768,67.603,70.22
"19-Jul-2012",55.383,86.7464,68.0639,70.47
"18-Jul-2012",55.3395,86.551,67.954,70.05
"17-Jul-2012",55.1455,86.2972,67.726,69.88
"16-Jul-2012",54.918,85.4689,67.1525,69.51
"13-Jul-2012",55.656,85.8883,67.8783,70.26
"12-Jul-2012",55.6985,86.2825,68.1465,70.11
"11-Jul-2012",55.365,85.9486,67.873,69.82
"10-Jul-2012",55.8055,86.532,68.5845,70.22
"09-Jul-2012",56.0215,86.7773,68.8275,70.32
"06-Jul-2012",55.415,86.0429,68.6085,69.39
"05-Jul-2012",55.025,85.9325,68.966,69.06
"04-Jul-2012",54.5525,85.4783,68.702,68.4
"03-Jul-2012",54.8125,86.0392,69.0615,68.71
"02-Jul-2012",55.83,87.4074,70.4295,70.15
"29-Jun-2012",56.309,88.0616,70.908,70.9
"28-Jun-2012",56.9195,88.9054,71.2483,71.68
"27-Jun-2012",57.2165,89.4208,71.4625,71.93
"26-Jun-2012",57.0728,88.9594,71.4005,71.6
"25-Jun-2012",56.534,88.0941,70.8308,70.55
"22-Jun-2012",56.9928,88.9743,71.5745,70.88
"21-Jun-2012",56.4178,88.4462,71.5215,70.85
"20-Jun-2012",55.8585,87.9325,70.8838,70.77
"19-Jun-2012",56.0143,87.85,70.5436,70.92
"18-Jun-2012",55.599,87.3405,70.664,70.18
"15-Jun-2012",55.763,86.6892,70.4411,70.69
"14-Jun-2012",55.794,86.3719,70.0703,70.29
"13-Jun-2012",55.8505,86.8782,69.8792,70.12
"12-Jun-2012",56.0545,86.6911,69.9805,70.47
"11-Jun-2012",55.2385,85.9345,69.8215,69.42
"08-Jun-2012",55.364,85.6398,69.2125,69.88
"07-Jun-2012",55.1455,85.2219,69.2433,69.51
"06-Jun-2012",55.4958,85.5773,69.301,70.4
"05-Jun-2012",55.5615,85.5175,69.5025,70.82
"04-Jun-2012",55.5155,85.2912,68.863,71.01
"01-Jun-2012",55.9175,86.0347,69.1297,71.29
"31-May-2012",56.4225,87.3759,69.9513,71.57
"30-May-2012",56.006,87.4814,69.8495,70.51
"29-May-2012",55.5835,87.1438,69.7325,69.93
"28-May-2012",55.2625,86.8008,69.634,69.63
"25-May-2012",55.7253,87.263,69.894,69.98
"24-May-2012",56.287,88.258,70.816,70.81
"23-May-2012",55.93,88.1485,70.877,70.32
"22-May-2012",54.8845,86.841,70.2093,69.08
"21-May-2012",54.681,86.5245,69.8556,69.02
"18-May-2012",54.8755,86.4646,69.4885,69.21
"17-May-2012",54.3875,86.5577,69.3003,67.73
"16-May-2012",54.2925,86.6074,68.8719,67.57
"15-May-2012",53.84,86.7201,69.173,67.41
"14-May-2012",53.7118,86.3444,69.226,67.1
"11-May-2012",53.641,86.4237,69.288,67.2
"10-May-2012",53.3375,86.1081,69.068,66.93
"09-May-2012",53.46,86.2711,69.4005,67
"08-May-2012",52.855,85.4428,68.8078,66.12
"07-May-2012",53.342,86.0913,69.3655,66.87
"04-May-2012",53.7225,86.9821,70.6465,67.01
"03-May-2012",53.2395,86.1415,69.9815,66.36
"02-May-2012",52.9305,85.8533,69.9425,65.87
"30-Apr-2012",52.5193,85.4935,69.6135,65.54
"27-Apr-2012",52.6813,85.1224,69.3815,65.18
"26-Apr-2012",52.567,85.0271,69.563,64.78
"25-Apr-2012",52.485,84.6583,69.252,64.5
"24-Apr-2012",52.791,85.1704,69.5325,65.25
"23-Apr-2012",52.2295,84.16,68.8375,64.27
"20-Apr-2012",51.9995,83.5398,68.398,63.7
"19-Apr-2012",51.893,83.1845,68.063,63.65
"18-Apr-2012",51.5035,81.9884,67.5415,63.31
"17-Apr-2012",51.6265,81.939,67.6546,64.19
"16-Apr-2012",51.659,81.7969,67.1825,64.17
"13-Apr-2012",51.4175,81.9338,67.6685,63.5
"12-Apr-2012",51.442,81.9625,67.6087,63.52
"11-Apr-2012",51.547,81.9494,67.5668,63.72
"10-Apr-2012",51.204,81.5014,67.1545,63
"09-Apr-2012",51.2765,81.3809,67.0133,62.99
"04-Apr-2012",51.0465,81.0874,67.3936,61.75
"03-Apr-2012",50.5645,81.0498,67.4854,61.63
"30-Mar-2012",51.1565,81.7992,68.3403,62.43
"29-Mar-2012",51.145,81.4126,68.224,62.02
"28-Mar-2012",50.9175,81.2134,67.85,61.52
"27-Mar-2012",50.9083,81.27,67.986,61.47
"26-Mar-2012",51.309,81.3658,67.9785,62.13
"22-Mar-2012",50.9055,80.7718,67.4035,61.09
"21-Mar-2012",50.5935,80.3425,67.1366,60.44
"20-Mar-2012",50.2545,79.7639,66.5226,60.25
"19-Mar-2012",50.1245,79.3721,66.0025,60.12
"16-Mar-2012",50.313,79.0468,65.8262,60.28
"15-Mar-2012",50.2225,78.6384,65.5355,59.92
"14-Mar-2012",49.903,78.1481,65.0885,59.97
"13-Mar-2012",49.845,77.9675,65.6151,60.67
"12-Mar-2012",49.9448,78.2535,65.3999,60.72
"09-Mar-2012",50.015,79.0087,66.1776,61.31
"07-Mar-2012",50.5733,79.567,66.4959,62.63
"06-Mar-2012",50.0265,79.317,66.0203,61.39
"05-Mar-2012",49.7958,78.7919,65.7392,61.27
"02-Mar-2012",49.3525,78.6827,65.6263,60.61
"01-Mar-2012",49.1545,78.249,65.5692,60.67
"29-Feb-2012",48.9408,77.9529,65.9375,60.94
"28-Feb-2012",49.143,77.8573,66.0625,60.99
"27-Feb-2012",49.0475,77.7795,65.89,60.54
"24-Feb-2012",49.065,77.1891,65.5701,61
"23-Feb-2012",49.245,77.1866,65.2903,61.35
"22-Feb-2012",49.2453,76.7485,65.1638,61.53
"21-Feb-2012",49.0835,77.7973,65.1705,61.52
"17-Feb-2012",49.2128,77.7513,64.5849,62.2
"15-Feb-2012",49.252,77.4537,64.89,62.76
"14-Feb-2012",49.3313,77.4107,64.8391,63.25
"13-Feb-2012",49.318,77.8435,65.352,63.56
"10-Feb-2012",49.6445,78.3539,65.7995,63.94
"09-Feb-2012",49.2895,78.0992,65.5895,63.86
"08-Feb-2012",49.0683,78.0873,65.1526,63.65
"07-Feb-2012",48.915,77.3053,64.1188,63.79
"06-Feb-2012",48.679,76.7522,63.5678,63.46
"03-Feb-2012",48.964,77.4659,64.3953,64.24
"02-Feb-2012",49.1288,77.8495,64.748,64.54
"01-Feb-2012",49.5325,77.9493,64.6569,65
"31-Jan-2012",49.6825,78.1704,65.5157,65.18
"30-Jan-2012",49.503,77.7395,65.1882,64.57
"27-Jan-2012",49.648,77.7984,65.0492,64.45
"25-Jan-2012",50.0215,78.0535,65.1255,64.19
"24-Jan-2012",49.9673,77.7441,65.0887,64.9
"23-Jan-2012",50.2435,78.1286,64.7876,65.24
"20-Jan-2012",50.3288,77.9694,65.307,65.27
"19-Jan-2012",50.289,77.601,64.6664,65.53
"18-Jan-2012",50.6655,77.7209,64.6314,66.07
"17-Jan-2012",51.065,78.4818,64.9998,66.59
"16-Jan-2012",51.6545,79.0985,65.3173,67.24
"13-Jan-2012",51.431,79.1009,66.1743,67.05
"12-Jan-2012",51.829,79.4228,65.9013,67.41
"11-Jan-2012",51.7495,80.0099,65.991,67.29
"10-Jan-2012",52.2255,80.8399,66.7978,67.99
"09-Jan-2012",52.7325,81.3399,67.0098,68.54
"06-Jan-2012",52.7838,81.7885,67.4618,68.34
"05-Jan-2012",52.781,82.3331,68.1905,68.82
"04-Jan-2012",53.14,83.0844,69.2485,69.31
"03-Jan-2012",53.2288,82.8666,69.1265,69.35
"02-Jan-2012",53.2975,82.6644,68.9095,69.25
