"Trade Date ","1 USD ","1 GBP ","1 EURO ","100 YEN "
"17-Sep-2019",71.8196,89.1219,78.9613,66.36
"16-Sep-2019",71.5362,89.1393,79.1934,66.34
"13-Sep-2019",70.9387,87.6547,78.5646,65.64
"11-Sep-2019",71.6637,88.563,79.1569,66.47
"09-Sep-2019",71.5886,87.8292,78.936,66.98
"06-Sep-2019",71.7323,88.5057,79.2097,67.04
"05-Sep-2019",71.8611,87.8861,79.2091,67.47
"04-Sep-2019",72.07,87.2806,79.105,67.89
"03-Sep-2019",72.1899,86.7193,78.9998,67.92
"30-Aug-2019",71.7586,87.4292,79.2397,67.49
"29-Aug-2019",71.9971,87.9358,79.7949,67.98
"27-Aug-2019",71.8206,87.7485,79.7395,67.97
"26-Aug-2019",72.1814,88.5955,80.4731,68.61
"23-Aug-2019",71.7033,86.9121,79.4272,67.44
"22-Aug-2019",71.5508,86.8913,79.3942,67.2
"20-Aug-2019",71.6483,86.7809,79.3682,67.27
"19-Aug-2019",71.3419,86.8026,79.1386,67.05
"16-Aug-2019",71.2872,86.3269,79.1468,67.17
"14-Aug-2019",71.0968,85.7442,79.4554,66.82
"13-Aug-2019",71.2365,85.8939,79.7557,67.66
"09-Aug-2019",70.5185,85.6085,78.9069,66.58
"08-Aug-2019",70.8497,86.1528,79.3913,66.76
"06-Aug-2019",70.7226,85.9944,79.2494,66.41
"05-Aug-2019",70.3584,85.2556,78.2686,66.42
"02-Aug-2019",69.3981,84.0892,76.9366,64.82
"01-Aug-2019",69.058,83.7457,76.3059,63.24
"31-Jul-2019",68.8569,83.7364,76.842,63.43
"30-Jul-2019",68.75,83.5445,76.5751,63.31
"29-Jul-2019",68.9023,85.2193,76.6552,63.42
"26-Jul-2019",69.0611,85.8494,76.9437,63.58
"25-Jul-2019",68.9904,86.0738,76.8181,63.81
"24-Jul-2019",69.0135,85.8855,76.9616,63.83
"23-Jul-2019",68.9922,85.9312,77.2055,63.8
"22-Jul-2019",69.0199,86.2956,77.4215,63.94
"19-Jul-2019",68.8249,86.2248,77.5161,63.93
"18-Jul-2019",68.8758,85.7164,77.4389,63.99
"16-Jul-2019",68.5672,85.7657,77.1838,63.45
"15-Jul-2019",68.5836,86.1991,77.3074,63.49
"12-Jul-2019",68.5855,86.0112,77.2931,63.3
"11-Jul-2019",68.3665,85.6541,77.0436,63.32
"10-Jul-2019",68.5269,85.3009,76.7908,62.93
"09-Jul-2019",68.7301,85.8792,77.0478,63.18
"08-Jul-2019",68.6982,86.0596,77.1078,63.42
"05-Jul-2019",68.7499,86.5039,77.5178,63.7
"04-Jul-2019",68.8545,86.5721,77.6881,63.86
"01-Jul-2019",68.9665,87.4697,78.1285,63.64
"27-Jun-2019",69.2216,87.7356,78.5887,64.01
"26-Jun-2019",69.3192,87.8357,78.7549,64.55
"25-Jun-2019",69.3398,88.4161,79.0525,64.81
"24-Jun-2019",69.4788,88.6827,79.1137,64.68
"21-Jun-2019",69.6343,88.365,78.5851,64.9
"19-Jun-2019",69.6677,87.4878,77.9925,64.34
"18-Jun-2019",69.801,87.4602,78.4233,64.47
"17-Jun-2019",69.8362,87.8898,78.2729,64.31
"14-Jun-2019",69.5646,88.1986,78.4308,64.23
"13-Jun-2019",69.3579,88.0207,78.374,64.03
"12-Jun-2019",69.4048,88.3282,78.7,64.07
"11-Jun-2019",69.4222,88.0398,78.5799,63.9
"10-Jun-2019",69.4598,88.2658,78.5544,63.94
"07-Jun-2019",69.3019,88.0217,78.0691,63.92
"06-Jun-2019",69.3205,87.8744,77.8192,64.12
"03-Jun-2019",69.4338,87.7143,77.5622,64.13
"31-May-2019",69.8058,88.0093,77.7288,64.08
"30-May-2019",69.7852,88.1666,77.7095,63.59
"29-May-2019",69.8805,88.4706,78.0095,63.97
"28-May-2019",69.6142,88.2792,77.8574,63.59
"27-May-2019",69.4327,88.4795,77.822,63.38
"24-May-2019",69.6096,88.3021,77.9744,63.55
"23-May-2019",69.6732,87.922,77.6526,63.19
"22-May-2019",69.7655,88.5915,77.8123,63.17
"21-May-2019",69.7291,88.622,77.7242,63.28
"17-May-2019",70.1666,89.7276,78.4336,64.03
"16-May-2019",70.2469,90.1937,78.721,64.18
"15-May-2019",70.2087,90.6319,78.688,64.01
"14-May-2019",70.4208,91.2137,79.1511,64.25
"13-May-2019",70.2576,91.437,78.9227,64.04
"10-May-2019",69.9212,90.9269,78.4884,63.72
"09-May-2019",69.8685,90.9879,78.2481,63.59
"08-May-2019",69.6009,90.9002,78.0124,63.23
"07-May-2019",69.3095,90.9706,77.701,62.59
"06-May-2019",69.3558,90.998,77.636,62.62
"03-May-2019",69.2679,90.2404,77.339,62.13
"02-May-2019",69.5419,90.787,77.8841,62.34
"30-Apr-2019",69.8368,90.3348,78.0771,62.68
"26-Apr-2019",70.1445,90.5322,78.1283,62.8
"25-Apr-2019",69.9418,90.259,78.0527,62.49
"24-Apr-2019",69.9045,90.346,78.3322,62.53
"23-Apr-2019",69.7474,90.5428,78.4291,62.34
"22-Apr-2019",69.7423,90.6362,78.4076,62.32
"18-Apr-2019",69.4189,90.5519,78.4341,62.04
"16-Apr-2019",69.577,91.086,78.6489,62.16
"15-Apr-2019",69.2293,90.6193,78.3002,61.84
"12-Apr-2019",69.324,90.5589,78.2335,61.99
"11-Apr-2019",68.9742,90.2762,77.7942,62.07
"10-Apr-2019",69.1482,90.3799,77.912,62.21
"09-Apr-2019",69.5397,90.9538,78.3124,62.45
"08-Apr-2019",69.5142,90.7804,78.0403,62.38
"05-Apr-2019",69.1965,90.6354,77.7317,61.96
"04-Apr-2019",68.8446,90.7675,77.3878,61.82
"03-Apr-2019",68.4896,90.0204,76.88,61.45
"02-Apr-2019",69.1198,90.2119,77.4478,62.09
"29-Mar-2019",69.1713,90.4756,77.7024,62.52
"28-Mar-2019",69.0038,91.028,77.6868,62.69
"27-Mar-2019",68.903,90.8753,77.6041,62.33
"26-Mar-2019",68.8469,90.7737,77.8663,62.55
"25-Mar-2019",68.9903,90.8731,77.9735,62.76
"22-Mar-2019",68.6607,90.2778,78.1368,61.97
"20-Mar-2019",68.8604,91.2846,78.1446,61.72
"19-Mar-2019",68.5847,91.0069,77.8185,61.66
"18-Mar-2019",68.6088,91.1184,77.7827,61.5
"15-Mar-2019",69.2131,91.6437,78.3368,61.99
"14-Mar-2019",69.6657,92.288,78.8416,62.43
"13-Mar-2019",69.6225,91.1535,78.5709,62.55
"12-Mar-2019",69.595,91.8714,78.3366,62.54
"11-Mar-2019",69.9308,90.7916,78.571,62.93
"08-Mar-2019",70.101,91.7954,78.5463,63.13
"07-Mar-2019",70.0268,92.2575,79.17,62.66
"06-Mar-2019",70.5798,92.7197,79.766,63.13
"05-Mar-2019",70.7601,93.1179,80.1594,63.23
"01-Mar-2019",70.9696,94.0868,80.7161,63.49
"28-Feb-2019",71.1953,94.7021,80.979,64.24
"27-Feb-2019",71.1663,94.2152,80.9668,64.38
"26-Feb-2019",71.0952,93.3594,80.7471,64.16
"25-Feb-2019",71.042,92.8808,80.6028,64.22
"22-Feb-2019",71.2177,92.8271,80.7528,64.29
"21-Feb-2019",71.154,92.7213,80.6203,64.24
"20-Feb-2019",71.1773,92.9272,80.7075,64.21
"18-Feb-2019",71.4705,92.2689,80.8117,64.64
"15-Feb-2019",71.2515,91.2261,80.4168,64.55
"14-Feb-2019",70.9408,91.2791,79.9966,63.88
"13-Feb-2019",70.5547,91.1327,79.9596,63.78
"12-Feb-2019",70.9353,91.262,80.0259,64.15
"11-Feb-2019",71.1621,92.0216,80.5882,64.71
"08-Feb-2019",71.2949,92.2936,80.8304,64.98
"07-Feb-2019",71.4688,92.4478,81.2024,65
"06-Feb-2019",71.5731,92.6886,81.5461,65.21
"05-Feb-2019",71.7459,93.5624,82.0147,65.29
"04-Feb-2019",71.658,93.7067,81.9997,65.29
"01-Feb-2019",71.1102,93.1681,81.3425,65.31
"31-Jan-2019",71.0333,93.2383,81.6836,65.3
"30-Jan-2019",71.2442,93.2867,81.538,65.2
"29-Jan-2019",71.0942,93.5453,81.318,65.05
"28-Jan-2019",71.134,93.8224,81.1482,65.05
"25-Jan-2019",71.1051,93.2396,80.4986,64.74
"24-Jan-2019",71.282,93.1456,81.1113,64.97
"23-Jan-2019",71.2039,92.2067,80.9394,64.94
"22-Jan-2019",71.3761,91.8963,81.0438,65.23
"21-Jan-2019",71.3782,91.8913,81.2308,65.15
"18-Jan-2019",71.1418,92.2946,81.0656,65.04
"17-Jan-2019",71.3418,91.8616,81.2583,65.51
"16-Jan-2019",71.1847,91.4619,81.1762,65.62
"15-Jan-2019",71.0298,91.6242,81.5048,65.37
"14-Jan-2019",70.8244,90.964,81.2469,65.5
"11-Jan-2019",70.4737,89.9155,81.2083,65.03
"10-Jan-2019",70.5135,90.1656,81.492,65.4
"09-Jan-2019",70.4418,89.7231,80.7099,64.71
"08-Jan-2019",70.0221,89.4238,80.1576,64.37
"07-Jan-2019",69.4814,88.5943,79.389,64.21
"04-Jan-2019",69.8653,88.2599,79.5659,64.6
"03-Jan-2019",70.3627,88.2756,79.9208,65.8
"02-Jan-2019",69.6089,88.8261,79.9635,63.75
"01-Jan-2019",69.7131,88.9748,79.933,63.57
