"Trade Date ","1 USD ","1 GBP ","1 EURO ","100 YEN "
"12-Sep-2011",46.9735,74.2181,63.6609,60.98
"09-Sep-2011",46.3843,74.0085,64.4825,59.87
"08-Sep-2011",46.1775,73.6462,64.9545,59.7
"07-Sep-2011",46.0218,73.605,64.7758,59.57
"06-Sep-2011",46.127,74.1814,64.878,60.05
"05-Sep-2011",45.9375,74.2763,64.9718,59.87
"02-Sep-2011",45.8965,74.3133,65.4075,59.76
"30-Aug-2011",46.019,75.4251,66.6958,59.98
"29-Aug-2011",45.8708,75.1455,66.6795,59.78
"26-Aug-2011",46.0528,75.1996,66.4788,59.73
"25-Aug-2011",46.1285,75.5193,66.259,59.84
"24-Aug-2011",45.7695,75.5769,65.9745,59.76
"23-Aug-2011",45.689,75.2909,65.7742,59.54
"22-Aug-2011",45.9483,75.7619,66.0129,59.88
"18-Aug-2011",45.6105,75.3235,65.6845,59.5
"17-Aug-2011",45.3695,74.558,65.3355,59.17
"16-Aug-2011",45.249,73.8803,65.062,58.93
"12-Aug-2011",45.374,73.5308,64.366,59.06
"11-Aug-2011",45.2713,73.335,64.5821,59.11
"10-Aug-2011",45.2058,73.5092,64.7633,58.85
"09-Aug-2011",45.1745,73.7157,64.2588,58.42
"08-Aug-2011",44.962,73.9423,64.5563,57.78
"05-Aug-2011",44.803,72.8586,63.111,57.02
"04-Aug-2011",44.4163,72.6984,63.5501,55.93
"03-Aug-2011",44.3795,72.2054,62.8711,57.5
"02-Aug-2011",44.2288,72.0907,62.985,57.16
"01-Aug-2011",44.0485,72.4047,63.4633,56.69
"29-Jul-2011",44.1553,72.1034,63.1018,56.95
"28-Jul-2011",44.1263,72.0538,63.3322,56.72
"27-Jul-2011",43.9485,72.1217,63.6663,56.59
"26-Jul-2011",44.2873,72.3654,64.1666,56.73
"25-Jul-2011",44.416,72.4914,63.8654,56.67
"22-Jul-2011",44.3763,72.3422,63.8745,56.45
"21-Jul-2011",44.4328,71.8967,63.4095,56.38
"20-Jul-2011",44.4603,71.67,62.9435,56.26
"19-Jul-2011",44.5868,71.622,62.782,56.44
"18-Jul-2011",44.5743,71.7513,62.5955,56.42
"15-Jul-2011",44.5262,71.9098,62.9779,56.24
"14-Jul-2011",44.5278,71.8011,63.1503,56.37
"13-Jul-2011",44.588,71.0733,62.3994,56.16
"12-Jul-2011",44.6878,70.8749,62.2589,55.96
"11-Jul-2011",44.3705,70.8375,62.9578,54.93
"08-Jul-2011",44.3263,70.7448,63.6456,54.55
"07-Jul-2011",44.4173,70.9522,63.6291,54.86
"06-Jul-2011",44.383,71.2436,64.1591,54.88
"05-Jul-2011",44.4988,71.247,64.3968,54.9
"04-Jul-2011",44.4595,71.5287,64.625,55.07
"01-Jul-2011",44.5855,71.7514,64.8018,55.33
"30-Jun-2011",44.72,71.9567,64.79,55.59
"29-Jun-2011",44.94,71.9107,64.6,55.48
"28-Jun-2011",45.05,71.9156,64.34,55.78
"27-Jun-2011",45.1,71.8781,63.75,55.87
"24-Jun-2011",44.94,71.8928,64.09,55.83
"23-Jun-2011",44.93,72.0879,64.21,55.86
"22-Jun-2011",44.82,72.837,64.58,55.85
"21-Jun-2011",44.91,72.8957,64.48,56
"20-Jun-2011",44.99,72.5981,64.01,56.11
"17-Jun-2011",44.93,72.4272,63.62,55.73
"16-Jun-2011",44.9,72.5449,63.39,55.56
"15-Jun-2011",44.68,73.0451,64.29,55.53
"14-Jun-2011",44.77,73.4519,64.55,55.76
"10-Jun-2011",44.72,72.9271,64.72,55.83
"09-Jun-2011",44.72,73.4705,65.38,55.83
"08-Jun-2011",44.61,73.2786,65.47,55.79
"07-Jun-2011",44.74,73.2528,65.48,55.72
"06-Jun-2011",44.72,73.4638,65.47,55.67
"03-Jun-2011",44.85,73.2916,64.89,55.59
"02-Jun-2011",44.94,73.4612,64.58,55.47
"01-Jun-2011",44.89,73.8463,64.76,55.17
"31-May-2011",45.03,74.4323,64.75,55.29
"30-May-2011",45.1,74.2729,64.35,55.8
"27-May-2011",45.21,74.3094,64.4,55.79
"26-May-2011",45.29,73.8408,64.18,55.38
"25-May-2011",45.38,73.3137,63.7,55.43
"24-May-2011",45.25,72.8231,63.58,55.33
"23-May-2011",45.28,73.3038,63.61,55.32
"20-May-2011",44.93,72.9169,64.34,54.99
"19-May-2011",44.98,72.6832,64.16,55.11
"18-May-2011",45.08,73.3452,64.3,55.55
"16-May-2011",45.07,72.9728,63.57,55.69
"13-May-2011",44.91,73.0596,64.03,55.67
"12-May-2011",44.79,73.1936,63.59,55.28
"11-May-2011",44.69,73.124,64.39,55.3
"10-May-2011",44.73,73.2074,63.9,55.6
"09-May-2011",44.7,73.2253,64.43,55.45
"06-May-2011",44.78,73.428,65.27,55.29
"05-May-2011",44.57,73.5828,66.23,55.48
"04-May-2011",44.59,73.4219,66.04,55.09
"03-May-2011",44.34,73.6953,65.75,54.76
"02-May-2011",44.3,73.899,65.57,54.37
"29-Apr-2011",44.38,73.8794,65.83,54.42
"28-Apr-2011",44.33,74.1397,65.78,54.24
"27-Apr-2011",44.4,73.26,65.17,54.29
"26-Apr-2011",44.59,73.4397,64.81,54.56
"25-Apr-2011",44.45,73.3536,64.78,54.07
"21-Apr-2011",44.3,72.9244,64.69,54
"20-Apr-2011",44.38,72.5569,63.92,53.54
"19-Apr-2011",44.68,72.5603,63.53,54.18
"18-Apr-2011",44.27,72.0782,63.66,53.4
"15-Apr-2011",44.52,72.7167,64.41,53.48
"13-Apr-2011",44.48,72.3667,64.42,52.9
"11-Apr-2011",44.2,72.2626,63.9,52.14
"08-Apr-2011",44.04,72.197,63.4,51.75
"07-Apr-2011",44.22,71.9703,63.23,51.86
"06-Apr-2011",44.2,72.2493,63.09,51.85
"05-Apr-2011",44.45,71.5889,63.01,52.69
"31-Mar-2011",44.65,71.9289,63.24,54.02
"30-Mar-2011",44.77,71.6947,63.02,54.01
"29-Mar-2011",44.67,71.6283,63.09,54.7
"28-Mar-2011",44.78,71.639,62.96,55.81
"25-Mar-2011",44.65,71.9111,63.28,55.14
"24-Mar-2011",44.77,72.6617,63.06,55.3
"23-Mar-2011",44.96,73.5658,63.68,55.6
"22-Mar-2011",44.97,73.3461,63.98,55.59
"21-Mar-2011",45.05,73.0508,63.81,55.65
"18-Mar-2011",45.09,72.8226,63.43,55.19
"17-Mar-2011",45.24,72.5672,63,57.14
"16-Mar-2011",45.18,72.5862,63.13,55.92
"15-Mar-2011",45.27,72.9481,63.08,55.36
"14-Mar-2011",45.15,72.5877,62.95,55
"11-Mar-2011",45.21,72.5462,62.43,54.33
"10-Mar-2011",45.11,72.9068,62.56,54.44
"09-Mar-2011",45.02,72.7028,62.54,54.31
"08-Mar-2011",45.03,72.9756,62.94,54.68
"07-Mar-2011",45.13,73.3588,63.06,54.84
"04-Mar-2011",44.99,73.2392,62.8,54.64
"03-Mar-2011",44.96,73.3747,62.33,54.93
"01-Mar-2011",45.12,73.4305,62.32,54.91
"28-Feb-2011",45.18,77.7872,62.15,55.32
"25-Feb-2011",45.37,73.2499,62.68,55.34
"24-Feb-2011",45.37,73.5425,62.39,55.28
"23-Feb-2011",45.2,73.1675,61.88,54.68
"22-Feb-2011",45.2,73.0703,61.41,54.25
"21-Feb-2011",45.11,73.2519,61.7,54.24
"18-Feb-2011",45.18,73.0402,61.43,54.25
"17-Feb-2011",45.38,73.0845,61.6,54.28
"15-Feb-2011",45.45,72.9086,61.43,54.43
"14-Feb-2011",45.5,73.0685,61.63,54.69
"11-Feb-2011",45.76,73.3899,62.02,54.79
"10-Feb-2011",45.58,73.3656,62.41,55.19
"09-Feb-2011",45.33,72.8906,61.86,55.03
"08-Feb-2011",45.39,73.3094,61.84,55.17
"07-Feb-2011",45.59,73.5845,62.04,55.44
"04-Feb-2011",45.64,73.6698,62.24,55.91
"03-Feb-2011",45.63,73.8932,62.96,55.9
"02-Feb-2011",45.63,73.7267,63.16,55.99
"01-Feb-2011",45.81,73.5892,62.84,55.95
"31-Jan-2011",45.95,72.9525,62.54,56.02
"28-Jan-2011",45.74,72.7312,62.73,55.34
"27-Jan-2011",45.57,72.5019,62.46,55.44
"25-Jan-2011",45.53,72.7797,62.14,55.24
"24-Jan-2011",45.58,72.7913,62.01,55.08
"21-Jan-2011",45.7,72.7818,61.65,55.14
"20-Jan-2011",45.58,72.732,61.45,55.53
"19-Jan-2011",45.38,72.7124,61.15,55.15
"18-Jan-2011",45.53,72.5566,60.62,55.18
"17-Jan-2011",45.59,72.3126,60.73,54.99
"14-Jan-2011",45.3,71.7326,60.4,54.84
"13-Jan-2011",45.13,71.0549,59.1,54.33
"12-Jan-2011",45.16,70.6438,58.68,54.34
"11-Jan-2011",45.32,70.5428,58.7,54.57
"10-Jan-2011",45.44,70.6115,58.63,54.68
"07-Jan-2011",45.37,70.0377,58.93,54.34
"06-Jan-2011",45.31,70.2645,59.56,54.48
"05-Jan-2011",45.2,70.2724,59.99,55.09
"04-Jan-2011",44.84,69.3249,59.79,54.56
"03-Jan-2011",44.67,69.4484,59.37,54.97
