"Trade Date ","1 USD ","1 GBP ","1 EURO ","100 YEN "
"20-Apr-2015",62.5633,93.5634,67.4933,52.74
"17-Apr-2015",62.346,93.095,67.1342,52.41
"16-Apr-2015",62.3685,92.4426,66.5597,52.27
"15-Apr-2015",62.4026,92.1499,66.4837,52.19
"13-Apr-2015",62.3885,91.056,66.163,51.83
"10-Apr-2015",62.366,91.6032,66.4884,51.74
"09-Apr-2015",62.256,92.4937,66.9937,51.77
"08-Apr-2015",62.3295,92.5281,67.5963,51.98
"07-Apr-2015",62.3321,92.8312,68.0791,52.14
"06-Apr-2015",62.158,92.7335,68.2308,52.23
"31-Mar-2015",62.5908,92.4591,67.5104,52.11
"30-Mar-2015",62.6305,92.9437,68.0606,52.52
"27-Mar-2015",62.6069,92.9525,68.1476,52.53
"26-Mar-2015",62.6728,93.2634,68.8523,52.75
"25-Mar-2015",62.3419,92.6463,68.121,52.07
"24-Mar-2015",62.1988,92.9312,68.033,51.99
"23-Mar-2015",62.2879,93.0207,67.3644,51.95
"20-Mar-2015",62.4923,92.2636,66.8043,51.79
"19-Mar-2015",62.4208,92.9945,67.2896,51.79
"18-Mar-2015",62.672,92.46,66.3383,51.64
"17-Mar-2015",62.692,92.991,66.372,51.69
"16-Mar-2015",62.8215,92.825,66.1699,51.84
"13-Mar-2015",62.6733,93.1639,66.4212,51.6
"12-Mar-2015",62.5665,93.5682,65.9451,51.57
"11-Mar-2015",62.745,94.6006,67.0995,51.74
"10-Mar-2015",62.6983,94.549,67.6577,51.47
"09-Mar-2015",62.616,94.3936,67.9634,51.76
"05-Mar-2015",62.2015,94.7142,68.602,51.89
"04-Mar-2015",61.8543,94.9649,69.0974,51.7
"03-Mar-2015",61.8387,95.1388,69.247,51.68
"02-Mar-2015",61.8248,95.2658,69.1387,51.62
"27-Feb-2015",61.7908,95.4235,69.286,51.85
"26-Feb-2015",61.9395,96.2416,70.388,52.06
"25-Feb-2015",62.0468,96.0298,70.4293,52.28
"24-Feb-2015",62.2758,96.2099,70.6021,52.24
"23-Feb-2015",62.1838,95.7071,70.7589,52.28
"20-Feb-2015",62.255,96.0097,70.7217,52.35
"18-Feb-2015",62.245,95.571,71.0091,52.32
"16-Feb-2015",62.2023,95.9968,71.0039,52.46
"13-Feb-2015",62.136,95.7764,71.0525,52.34
"12-Feb-2015",62.43,95.0185,70.6333,51.95
"11-Feb-2015",62.1536,94.7221,70.333,52
"10-Feb-2015",61.9634,94.4136,70.2045,52.25
"09-Feb-2015",62.141,94.7899,70.3809,52.29
"06-Feb-2015",61.7363,94.6541,70.7868,52.63
"05-Feb-2015",61.8748,94.0683,70.1908,52.8
"04-Feb-2015",61.68,93.5316,70.747,52.42
"03-Feb-2015",61.7389,92.7071,69.9378,52.76
"02-Feb-2015",61.884,93.2716,69.9413,52.61
"30-Jan-2015",61.7575,93.1303,70.0268,52.4
"29-Jan-2015",61.4998,93.123,69.3287,52.25
"28-Jan-2015",61.4105,93.1843,69.8237,52.06
"27-Jan-2015",61.464,92.7676,69.0302,52
"23-Jan-2015",61.4988,92.1621,69.6166,51.95
"22-Jan-2015",61.691,93.3261,71.4875,52.17
"21-Jan-2015",61.614,93.4931,71.3798,52.39
"20-Jan-2015",61.8475,93.266,71.5699,52.23
"19-Jan-2015",61.699,93.4123,71.3302,52.68
"16-Jan-2015",61.8933,93.9231,72.0067,53.08
"15-Jan-2015",61.7588,94.0154,72.6345,52.4
"14-Jan-2015",62.153,94.2426,73.297,53.08
"13-Jan-2015",62.1021,94.0971,73.4171,52.28
"12-Jan-2015",62.1605,94.2788,73.7348,52.62
"09-Jan-2015",62.3953,94.167,73.614,52.23
"08-Jan-2015",62.967,94.9731,74.427,52.53
"07-Jan-2015",63.4495,95.9864,75.2765,53.3
"06-Jan-2015",63.385,96.7192,75.7958,53.25
"05-Jan-2015",63.3888,96.8454,75.6672,52.61
"02-Jan-2015",63.2878,98.3872,76.3061,52.59
"01-Jan-2015",63.3213,98.6356,76.5998,52.91
