"Trade Date ","1 USD ","1 GBP ","1 EURO ","100 YEN "
"24-Sep-2018",72.6927,94.9953,85.2535,64.61
"21-Sep-2018",71.8489,95.15,84.683,63.67
"19-Sep-2018",72.6781,95.5925,84.905,64.69
"18-Sep-2018",72.3796,95.2897,84.7657,64.59
"17-Sep-2018",72.5505,94.9405,84.3985,64.78
"14-Sep-2018",71.8129,94.1553,83.9771,64.19
"12-Sep-2018",72.7549,94.6211,84.3244,65.22
"11-Sep-2018",72.3227,94.4182,84.0771,64.89
"10-Sep-2018",72.5745,93.7396,83.8081,65.42
"07-Sep-2018",71.9009,93.0364,83.6744,64.98
"06-Sep-2018",71.9214,92.8007,83.6005,64.56
"05-Sep-2018",71.7533,92.2255,83.131,64.36
"04-Sep-2018",71.1857,91.4603,82.4919,63.92
"03-Sep-2018",70.7695,91.3582,82.1445,63.8
"31-Aug-2018",70.9255,92.353,82.8391,63.91
"30-Aug-2018",70.7329,92.1518,82.7184,63.34
"29-Aug-2018",70.5046,90.6257,82.3376,63.42
"28-Aug-2018",70.1687,90.3263,81.9266,63.08
"27-Aug-2018",70.0366,89.9541,81.3032,63.07
"24-Aug-2018",70.1377,89.9694,81.1699,62.98
"23-Aug-2018",70.0656,90.2576,81.0486,63.21
"21-Aug-2018",69.6668,89.3997,80.2478,63.3
"20-Aug-2018",69.7617,88.8741,79.672,63.09
"16-Aug-2018",70.2287,89.367,79.9718,63.35
"14-Aug-2018",69.7696,89.2311,79.6997,62.9
"13-Aug-2018",69.4685,88.6274,79.1876,62.97
"10-Aug-2018",68.9538,88.1901,78.9985,62.15
"09-Aug-2018",68.624,88.3475,79.6327,61.8
"08-Aug-2018",68.6465,88.8167,79.7169,61.74
"07-Aug-2018",68.8,89.135,79.5599,61.81
"06-Aug-2018",68.6833,89.2585,79.3805,61.71
"03-Aug-2018",68.7933,89.5171,79.6746,61.58
"02-Aug-2018",68.3566,89.5221,79.5748,61.23
"01-Aug-2018",68.6058,89.9344,80.1151,61.21
"31-Jul-2018",68.6068,90.0862,80.3687,61.69
"30-Jul-2018",68.7531,90.1454,80.1597,61.89
"27-Jul-2018",68.7041,89.9891,79.9821,61.84
"26-Jul-2018",68.7017,90.6633,80.6045,62.09
"25-Jul-2018",68.8028,90.5812,80.4497,61.88
"24-Jul-2018",69.053,90.3015,80.5434,61.98
"23-Jul-2018",68.704,90.2766,80.5619,61.93
"21-Jul-2018",68.704,90.2766,80.5619,61.93
"20-Jul-2018",68.8458,89.6671,80.3114,61.27
"19-Jul-2018",68.8331,89.93,80.1153,61.01
"18-Jul-2018",68.5652,89.7258,79.7363,60.65
"17-Jul-2018",68.2978,90.516,80.1006,60.78
"16-Jul-2018",68.5877,90.8481,80.2526,61.02
"13-Jul-2018",68.4094,90.071,79.7617,60.77
"12-Jul-2018",68.6313,90.672,80.165,61.15
"11-Jul-2018",68.829,91.3453,80.7947,61.98
"10-Jul-2018",68.7942,91.1051,80.78,61.93
"09-Jul-2018",68.6573,91.4653,80.7822,62.16
"06-Jul-2018",68.8757,91.1432,80.6328,62.25
"05-Jul-2018",68.7545,91.0722,80.4771,62.17
"04-Jul-2018",68.5312,90.5229,80.0239,62.09
"03-Jul-2018",68.6935,90.3457,80.0211,61.91
"02-Jul-2018",68.6227,90.431,79.9592,62
"29-Jun-2018",68.5753,89.9296,79.8491,62.02
"28-Jun-2018",68.9389,90.2134,79.6382,62.53
"27-Jun-2018",68.5246,90.6032,79.8654,62.36
"26-Jun-2018",68.1676,90.472,79.7425,62.17
"25-Jun-2018",68.1466,90.2738,79.3499,62.27
"22-Jun-2018",67.7695,89.9572,78.8566,61.61
"21-Jun-2018",68.195,89.581,78.7925,61.61
"20-Jun-2018",68.0838,89.5983,78.8274,61.82
"19-Jun-2018",68.1511,90.3071,79.1575,62.19
"18-Jun-2018",68.0248,90.2485,78.8543,61.55
"15-Jun-2018",67.9739,89.9974,78.605,61.34
"14-Jun-2018",67.6875,90.6809,79.9254,61.52
"13-Jun-2018",67.6251,90.3336,79.3919,61.15
"12-Jun-2018",67.4571,90.062,79.3498,61.1
"11-Jun-2018",67.3353,90.3707,79.523,61.24
"08-Jun-2018",67.5228,90.6021,79.5824,61.6
"07-Jun-2018",67.0181,90.0455,79.1015,60.91
"06-Jun-2018",67.0397,67.0397,67.0397,61.02
"05-Jun-2018",67.1794,89.4292,78.5394,61.14
"04-Jun-2018",67.0543,89.6181,78.3597,61.14
"01-Jun-2018",67.184,89.1397,78.4104,61.56
"31-May-2018",67.4526,89.7929,78.7914,62.04
"30-May-2018",67.6288,89.7028,78.1992,62.21
"29-May-2018",67.8201,90.1668,78.6984,62.27
"28-May-2018",67.443,89.888,79.0027,61.75
"25-May-2018",68.26,91.2158,79.8847,62.38
"24-May-2018",68.3872,91.4405,80.143,62.4
"23-May-2018",68.2139,91.4271,80.24,61.74
"22-May-2018",68.0187,91.2471,80.0716,61.25
"21-May-2018",68.0883,91.4085,79.9289,61.15
"18-May-2018",67.9577,91.8788,80.2784,61.31
"17-May-2018",67.7156,91.6463,79.8909,61.28
"16-May-2018",67.8276,91.6826,80.2943,61.52
"15-May-2018",67.5288,91.488,80.5281,61.44
"14-May-2018",67.3153,91.2459,80.5091,61.54
"11-May-2018",67.2203,90.8751,80.0863,61.43
"10-May-2018",67.3786,91.3856,79.8908,61.34
"09-May-2018",67.3815,91.0863,79.746,61.49
"08-May-2018",67.0809,91.1361,80.0074,61.56
"07-May-2018",67.106,90.8481,80.1179,61.44
"04-May-2018",66.7681,90.5843,79.9682,61.17
"03-May-2018",66.6093,90.602,79.8579,60.79
"02-May-2018",66.6636,90.6625,80.0097,60.71
"27-Apr-2018",66.7801,92.8911,80.7438,61.08
"26-Apr-2018",66.8299,93.1676,81.3788,61.12
"25-Apr-2018",66.6983,93.1375,81.4253,61.12
"24-Apr-2018",66.3622,92.5089,81.0548,60.98
"23-Apr-2018",66.2177,92.8438,81.269,61.4
"20-Apr-2018",66.0167,92.7271,81.458,61.4
"19-Apr-2018",65.7837,93.4194,81.3876,61.22
"18-Apr-2018",65.6814,93.9835,81.3004,61.21
"17-Apr-2018",65.6124,94.2063,81.32,61.35
"16-Apr-2018",65.4476,93.2759,80.7362,61.02
"13-Apr-2018",65.2226,92.7726,80.3412,60.64
"12-Apr-2018",65.3496,92.7049,80.7982,61.15
"11-Apr-2018",65.1272,92.5197,80.5884,60.84
"10-Apr-2018",64.9368,91.7492,79.9047,60.58
"09-Apr-2018",64.9287,91.4975,79.687,60.66
"06-Apr-2018",64.9884,90.9578,79.5133,60.54
"05-Apr-2018",65.0601,91.5005,79.7767,60.78
"04-Apr-2018",65.0232,91.4941,79.79,61
"03-Apr-2018",65.024,91.4563,80.0901,61.31
"28-Mar-2018",65.0441,92.2846,80.6222,61.54
"27-Mar-2018",64.7973,92.2584,80.7634,61.36
"26-Mar-2018",64.9055,91.8672,80.2557,61.82
"23-Mar-2018",65.1333,91.9552,80.3354,62.13
"22-Mar-2018",65.0622,92.063,80.3713,61.44
"21-Mar-2018",65.2162,91.3288,79.9616,61.28
"20-Mar-2018",65.1993,91.4942,80.4625,61.33
"19-Mar-2018",65.0375,90.5582,79.775,61.5
"16-Mar-2018",64.8737,90.4858,79.9114,61.27
"15-Mar-2018",64.9366,90.7229,80.3201,61.27
"14-Mar-2018",64.9875,90.8265,80.5845,60.99
"13-Mar-2018",64.9567,90.2314,80.0916,60.85
"12-Mar-2018",65.0199,90.1241,80.0915,60.96
"09-Mar-2018",65.0784,89.8537,80.1636,60.97
"08-Mar-2018",64.9212,90.2275,80.5412,61.26
"07-Mar-2018",64.9627,90.3371,80.7486,61.55
"06-Mar-2018",64.9941,89.9063,80.2092,61.2
"05-Mar-2018",65.053,89.6951,80.0347,61.64
"01-Mar-2018",65.2261,89.7055,79.5041,61.07
"28-Feb-2018",65.1031,90.4477,79.5885,60.8
"27-Feb-2018",64.8514,90.5844,79.9683,60.71
"26-Feb-2018",64.6639,90.6523,79.6983,60.69
"23-Feb-2018",64.8227,90.4017,79.7643,60.59
"22-Feb-2018",65.0458,90.4137,79.8307,60.55
"21-Feb-2018",64.8161,90.6583,79.9442,60.17
"20-Feb-2018",64.5254,90.1291,79.8566,60.35
"16-Feb-2018",63.9097,90.3108,80.1683,60.46
"15-Feb-2018",63.9222,89.5486,79.679,60.05
"14-Feb-2018",64.1259,89.1735,79.3879,59.84
"12-Feb-2018",64.2838,89.0202,78.9341,59.14
"09-Feb-2018",64.3686,89.7105,78.8902,59.06
"08-Feb-2018",64.1616,89.191,78.7455,58.5
"07-Feb-2018",64.1377,89.4977,79.4345,58.71
"06-Feb-2018",64.2723,89.7177,79.5241,59.05
"05-Feb-2018",64.0295,90.4033,79.7295,58.22
"02-Feb-2018",64.0781,91.3369,80.0335,58.36
"01-Feb-2018",63.6113,90.1754,78.948,58.09
"31-Jan-2018",63.6878,90.3539,79.2149,58.6
"30-Jan-2018",63.7534,89.3886,78.7546,58.62
"29-Jan-2018",63.547,89.8237,78.8682,58.38
"25-Jan-2018",63.4983,90.9169,79.0681,58.36
"24-Jan-2018",63.6439,89.3242,78.4538,57.92
"23-Jan-2018",63.7722,89.2046,78.2166,57.57
"22-Jan-2018",63.8895,88.5956,78.1241,57.64
"19-Jan-2018",63.7183,88.6449,78.1441,57.49
"18-Jan-2018",63.8431,88.2822,77.8822,57.41
"17-Jan-2018",63.9797,88.1256,78.3495,57.74
"16-Jan-2018",63.7602,87.9126,78.2019,57.5
"15-Jan-2018",63.4125,87.1795,77.4457,57.23
"12-Jan-2018",63.5263,86.0527,76.5301,57.09
"11-Jan-2018",63.7364,86.0123,76.1395,57.03
"10-Jan-2018",63.8264,86.2805,76.1385,56.81
"09-Jan-2018",70.4418,89.7231,80.7099,64.71
"08-Jan-2018",63.3482,85.8875,76.1509,55.95
"05-Jan-2018",63.3823,86.0225,76.5024,56.06
"04-Jan-2018",63.3914,85.7432,76.2472,56.31
"03-Jan-2018",63.4833,86.4071,76.5418,56.55
"02-Jan-2018",63.6728,86.1111,76.5856,56.52
"01-Jan-2018",63.6697,85.8968,76.41,56.51
